Date,Year,Paddock,Territory,Nest_ID,Egg_ID,Length,Width,Female,Known_lay_order,Clutch_size,Clutch_size_certain,Picture_eggs,,Comments,,
13-Oct-22,2022,CAMP RACE,CAMP RACE,AW,AW4,59.2,36.3,,,4,,,,,,
13-Oct-22,2022,DUNE,DUNE,AX,AX1,57.1,33.7,,,3,,,,egg gone oct 18,,
13-Oct-22,2022,DUNE,DUNE,AX,AX2,50.4,35.9,,,3,,,,egg broken in nest oct 17,,
13-Oct-22,2022,DUNE,DUNE,AX,AX3,55.9,36.9,,,3,,,,,,
13-Oct-22,2022,SWAMP,SWAMP,AY,AY1,53,36.2,,,3,,,,"cold oct 16, collected",,
13-Oct-22,2022,SWAMP,SWAMP,AY,AY2,50,37.5,,,3,,,,cracked/collected oct 13,,
13-Oct-22,2022,SWAMP,SWAMP,AY,AY3,55.6,38,,,3,,,,,,
16-Oct-22,2022,TRIG,TRIG,AZ,AZ1,53.7,35.8,,,5,,,,hatched Nov 9,,
16-Oct-22,2022,TRIG,TRIG,AZ,AZ2,53.1,36.4,,,5,,,,Gone Oct 22,,
16-Oct-22,2022,TRIG,TRIG,AZ,AZ3,55.1,35.9,,,5,,,,hatched Nov 10,,
16-Oct-22,2022,TRIG,TRIG,AZ,AZ4,54.2,35.8,,,5,,,,Hatched nov 11,,
17-Oct-22,2022,TRIG,TRIG,AZ,AZ5,56.1,34.9,,,5,,,,Gone oct 27,,
16-Oct-22,2022,NCST,NCST,BA,BA1,46.6,33.7,,,4,,,,collected oct 19,,
16-Oct-22,2022,NCST,NCST,BA,BA2,45.4,33.4,,,4,,,,collected oct 19,,
16-Oct-22,2022,NCST,NCST,BA,BA3,47.6,35.3,,,4,,,,collected oct 19,,
16-Oct-22,2022,NCST,NCST,BA,BA4,49.3,35.2,,,4,,,,collected oct 19,,
17-Oct-22,2022,CAMP,CAMP,BC,,,,,,,,,,Chick nest,,
18-Oct-22,2022,CACT,CACT,BB,BB1,50.4,36.2,,,12,,,,gone nov 7 (at least 1 of which hatched),,
18-Oct-22,2022,CACT,CACT,BB,BB2,50.3,34.6,,,12,,,,gone oct 24,,
18-Oct-22,2022,CACT,CACT,BB,BB3,50.5,36.1,,,12,,,,Gone nov 12,,
18-Oct-22,2022,CACT,CACT,BB,BB4,52,35.1,,,12,,,,Gone nov 12,,
18-Oct-22,2022,CACT,CACT,BB,BB5,51.8,35.2,,,12,,,,Gone nov 12,,
18-Oct-22,2022,CACT,CACT,BB,BB6,51.2,34.5,,,12,,,,Gone nov 12,,
18-Oct-22,2022,CACT,CACT,BB,BB7,52.1,35.6,,,12,,,,gone nov 7 (at least 1 of which hatched),,
18-Oct-22,2022,CACT,CACT,BB,BB8,47.4,35.9,,,12,,,,missing nov 3,,
18-Oct-22,2022,CACT,CACT,BB,BB9,50.9,35,,,12,,,,missing nov 3,,
18-Oct-22,2022,CACT,CACT,BB,BB10,50.2,36.1,,,12,,,,gone nov 7 (at least 1 of which hatched),,
18-Oct-22,2022,CACT,CACT,BB,BB11,47.9,34.2,,,12,,,,missing nov 1,,
18-Oct-22,2022,CACT,CACT,BB,BB12,50,36.4,,,12,,,,missing nov 3,,
18-Oct-22,2022,WSHD,WSHD,BD,BD1,52.9,36.8,,,3,,,,destroyed oct 19 from sheep shearing in paddock/yards,,
18-Oct-22,2022,WSHD,WSHD,BD,BD2,11,37.7,,,3,,,,destroyed oct 19 from sheep shearing in paddock/yards,,
18-Oct-22,2022,WSHD,WSHD,BD,BD3,50.7,37.7,,,3,,,,destroyed oct 19 from sheep shearing in paddock/yards,,
19-Oct-22,2022,RF,RF,BE,BE1,53,37.1,,,4,,,,erroneously collected oct 22,,
19-Oct-22,2022,RF,RF,BE,BE2,54.1,36.1,,,4,,,,erroneously collected oct 22,,
19-Oct-22,2022,RF,RF,BE,BE3,50.4,36.8,,,4,,,,erroneously collected oct 22,,
19-Oct-22,2022,RF,RF,BE,BE4,55.7,36.6,,,4,,,,erroneously collected oct 22,,
19-Oct-22,2022,CACT,CACT,BF,BF1,54.9,36.7,,,6,,,,Out of nest Nov 10,,
19-Oct-22,2022,CACT,CACT,BF,BF2,52.8,37,,,6,,,,Hatched nov 10,,
19-Oct-22,2022,CACT,CACT,BF,BF3,54.4,36.4,,,6,,,,Hatched nov 10,,
19-Oct-22,2022,CACT,CACT,BF,BF4,51.8,37.5,,,6,,,,hatched nov 11,,
19-Oct-22,2022,CACT,CACT,BF,BF5,58.7,34.4,,,6,,,,hatched nov 11,,
22-Oct-22,2022,CACT,CACT,BF,BF6,51.1,35.7,,,6,,,,Hatched nov 17,,
19-Oct-22,2022,SY1,SY1,BG,BG1,50.1,35.8,,,4,,,,Hatched nov 11,,
19-Oct-22,2022,SY1,SY1,BG,BG2,51.1,36.6,,,4,,,,Hatched nov 10,,
19-Oct-22,2022,SY1,SY1,BG,BG3,50,36.4,,,4,,,,Hatched nov 10,,
19-Oct-22,2022,SY1,SY1,BG,BG4,48.3,35.7,,,4,,,,Hatched nov 11,,
19-Oct-22,2022,SY2,SY2,BH,BH1,47.6,35.3,,,11,,,,Gone nov 11,,
19-Oct-22,2022,SY2,SY2,BH,BH2,50.3,36.8,,,11,,,,Gone nov 11,,
19-Oct-22,2022,SY2,SY2,BH,BH3,48.7,36.6,,,11,,,,gone oct 26,,
19-Oct-22,2022,SY2,SY2,BH,BH4,48,35.5,,,11,,,,Gone nov 11,,
19-Oct-22,2022,SY2,SY2,BH,BH5,50.6,35.3,,,11,,,,Collected nov 11,,
19-Oct-22,2022,SY2,SY2,BH,BH6,49.6,34.4,,,11,,,,Collected nov 11,,
19-Oct-22,2022,SY2,SY2,BH,BH7,49.4,35.7,,,11,,,,Collected nov 11,,
19-Oct-22,2022,SY2,SY2,BH,BH8,50.2,35.3,,,11,,,,Collected nov 11,,
19-Oct-22,2022,SY2,SY2,BH,BH9,50.1,36.8,,,11,,,,gone oct 27,,
19-Oct-22,2022,SY2,SY2,BH,BH10,49.8,35.7,,,11,,,,gone oct 30,,
19-Oct-22,2022,SY2,SY2,BH,BH11,50.4,35.4,,,11,,,,gone oct 30,,
19-Oct-22,2022,SY3,SY3,BI,BI1,49.9,34.9,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI2,51.9,36.6,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI3,52.4,36.5,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI4,53,37.7,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI5,57,37.9,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI6,52.5,37.7,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI7,53.2,38.3,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI8,47.7,34.5,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI9,53.4,39.1,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI10,52.7,37.2,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI11,50.5,36.3,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI12,54.9,37.4,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI13,52.5,35.8,,,14,,,,,,
19-Oct-22,2022,SY3,SY3,BI,BI14,53.9,37,,,14,,,,,,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ1,51.7,38.3,,,17,,,,"discovered in upper nest moved to low nest nov 3, gone nov 5",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ2,50.3,34.7,,,17,,,,"discovered in upper nest, gone nov 8",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ3,53.5,37.8,,,17,,,,"discovered in upper nest, hatched oct 26",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ4,59.1,35.3,,,17,,,,"discovered in upper nest moved to mid nest oct 22 moved to low nest oct 24,  gone oct 29 (possibly hatched 2 chicks found, but 3 eggs missing)",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ5,52.1,36.3,,,17,,,,"discovered in upper nest, gone oct 30",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ6,53.8,37,,,17,,,,"discovered in mid nest moved to low nest oct 24, gone nov 8",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ7,53.8,35.9,,,17,,,,"discovered in mid nest moved to low nest nov 5, gone nov 8",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ8,48.3,36.1,,,17,,,,discovered in mid nest moved to low nest oct 22 moved to low nest oct 24,,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ9,50,36.1,,,17,,,,"discovered in mid nest moved to upper nest oct 22, gon enov 8",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ10,51.4,36.5,,,17,,,,"discovered in low nest,  gone oct 29 (possibly hatched 2 chicks found, but 3 eggs missing)",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ11,46.4,35.4,,,17,,,,"discovered in low nest, gone oct 27",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ12,50.5,37.5,,,17,,,,"discovered in low nest, gone nov 5",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ13,51.7,36.1,,,17,,,,"discovered in low nest, gone nov 5",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ14,53.7,36.2,,,17,,,,"discovered in low nest, candled and collected nov 5 (rotten)",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ15,52.7,36.5,,,17,,,,"discovered in low nest, gone oct 29 (possibly hatched 2 chicks found, but 3 eggs missing)",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ16,48.1,36.3,,,17,,,,"discovered in low nest, candled and collected nov 5 (rotten)",,
20-Oct-22,2022,TRIG,TRIG,BJ,BJ17,53.4,36.5,,,17,,,,"discovered in low nest, gone oct 22",,
22-Oct-22,2022,RF,RF,BK,BK1,55.5,36.8,,,3,,,,destroyed oct 25. possibly human disturbance from parking?,,
22-Oct-22,2022,RF,RF,BK,BK2,53.4,36,,,3,,,,destroyed oct 25. possibly human disturbance from parking?,,
22-Oct-22,2022,RF,RF,BK,BK3,55.8,36.6,,,3,,,,destroyed oct 25. possibly human disturbance from parking?,,
22-Oct-22,2022,CACT,CACT,BL,BL1,51.6,37.6,,,3,,,,Gone oct 28,,
22-Oct-22,2022,CACT,CACT,BL,BL2,53.7,37.2,,,3,,,,Gone oct 28,,
24-Oct-22,2022,CACT,CACT,BL,BL3,,,,,3,,,,Gone oct 28,,
24-Oct-22,2022,SWEDE,SWEDE,BM,BM1,,,,,3,,,,not measured,,
24-Oct-22,2022,SWEDE,SWEDE,BM,BM2,,,,,3,,,,not measured,,
24-Oct-22,2022,SWEDE,SWEDE,BM,BM3,,,,,3,,,,not measured,,
24-Oct-22,2022,SPB,SPB,BN,BN1,54.2,35.7,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BN,BN2,54.5,36.8,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BN,BN3,49.2,35.8,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BN,BN4,54,36.3,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BN,BN5,53.2,36.5,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BN,BN6,54.2,35.3,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BN,BN7,53.3,36.7,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BN,BN8,54.2,36.1,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BN,BN9,53.8,36.6,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BN,BN10,53.4,36.9,,,10,,,,,,
24-Oct-22,2022,SPB,SPB,BO,BO1,46.2,35.2,,,5,,,,,,
24-Oct-22,2022,SPB,SPB,BO,BO2,48.8,35.1,,,5,,,,,,
24-Oct-22,2022,SPB,SPB,BO,BO3,49.3,36.7,,,5,,,,,,
24-Oct-22,2022,SPB,SPB,BO,BO4,48.6,35.8,,,5,,,,,,
24-Oct-22,2022,SPB,SPB,BO,BO5,49.2,35.6,,,5,,,,,,
24-Oct-22,2022,EP2,EPOINT2,BP,,,,,,,,,,old nest,,
26-Oct-22,2022,LOOK,LOOK,BQ,BQ1,49.7,36.6,,,,,,,"nest with chicks, gone oct 26",,
26-Oct-22,2022,NCVE,NCVE,BR,BR1,,,,,9,,,,hatched,,
26-Oct-22,2022,NCVE,NCVE,BR,BR2,,,,,9,,,,hatching,,
26-Oct-22,2022,NCVE,NCVE,BR,BR3,50.6,37.9,,,9,,,,,,
26-Oct-22,2022,NCVE,NCVE,BR,BR4,48.8,34,,,9,,,,,,
26-Oct-22,2022,NCVE,NCVE,BR,BR5,48.2,33.8,,,9,,,,,,
26-Oct-22,2022,NCVE,NCVE,BR,BR6,52.7,36.1,,,9,,,,,,
26-Oct-22,2022,NCVE,NCVE,BR,BR7,50.6,36.7,,,9,,,,,,
26-Oct-22,2022,NCVE,NCVE,BR,BR8,51.8,33.8,,,9,,,,,,
26-Oct-22,2022,NCVE,NCVE,BR,BR9,47.7,35,,,9,,,,,,
28-Oct-22,2022,STAFF3,STAFF3,BS,BS1,52.4,34.8,,,3,,,,hatched nov 3,,
28-Oct-22,2022,STAFF3,STAFF3,BS,BS2,50.7,34.3,,,3,,,,hacthed nov 4,,
28-Oct-22,2022,STAFF3,STAFF3,BS,BS3,51.6,33.9,,,3,,,,gone nov 5,,
29-Oct-22,2022,WHAY,WHAY,BT,BT1,53.5,34.4,,,4,,,,gone nov 3,,
29-Oct-24,2022,WHAY,WHAY,BT,BT2,53.6,34.4,,,4,,,,gone nov 3,,
29-Oct-24,2022,WHAY,WHAY,BT,BT3,51.8,34.5,,,4,,,,gone nov 3,,
29-Oct-24,2022,WHAY,WHAY,BT,BT4,49.6,33.2,,,4,,,,gone nov 3,,
2-Nov-22,2022,WSHP ,WSHP ,BU,BU1,,,,,8,,,,found as chick,,
2-Nov-22,2022,WSHP ,WSHP ,BU,BU2,,,,,8,,,,found as chick,,
2-Nov-22,2022,WSHP ,WSHP ,BU,BU3,50.3,36,,,8,,,,gone by nov 7,,
2-Nov-22,2022,WSHP ,WSHP ,BU,BU4,50.2,35.2,,,8,,,,Hatched nov 4,,
2-Nov-22,2022,WSHP ,WSHP ,BU,BU5,49,35.3,,,8,,,,hatched nov 5,,
2-Nov-22,2022,WSHP ,WSHP ,BU,BU6,56.3,37.4,,,8,,,,hatched nov 5,,
2-Nov-22,2022,WSHP ,WSHP ,BU,BU7,56.1,35.7,,,8,,,,gone by nov 7,,
2-Nov-22,2022,WSHP ,WSHP ,BU,BU8,49.5,36.1,,,8,,,,"out of nest nov 2, collected",,
5-Nov-22,2022,SPB,SPB,BV,BV1,51.3,35.7,,,6,,,,,,
5-Nov-22,2022,SPB,SPB,BV,BV2,52.2,36.3,,,6,,,,,,
5-Nov-22,2022,SPB,SPB,BV,BV3,54.8,34.9,,,6,,,,,,
5-Nov-22,2022,SPB,SPB,BV,BV4,52.2,36,,,6,,,,,,
5-Nov-22,2022,SPB,SPB,BV,BV5,55.1,34.5,,,6,,,,,,
5-Nov-22,2022,SPB,SPB,BV,BV6,47,34.8,,,6,,,,funny shape,,
5-Nov-22,2022,WHAY,WHAY,BW,,,,,,,,,,new nest with chicks and 2 eggs,,
5-Nov-22,2022,NCVE,NCVE,BX,BX1,51.8,36.6,,,3,,,,2 females?,,
5-Nov-22,2022,NCVE,NCVE,BX,BX2,57.6,39.5,,,3,,,,2 females?,,
5-Nov-22,2022,NCVE,NCVE,BX,BX3,58.8,37.9,,,3,,,,2 females?,,
6-Nov-22,2022,SPB,SPB,BY,BY1,51.3,35.1,,,11,,,,Gone nov 28,,
6-Nov-22,2022,SPB,SPB,BY,BY2,54.3,38.3,,,11,,,,hatched dec 8,,
7-Nov-22,2022,SPB,SPB,BY,BY3,54.5,37.7,,,11,,,,hatched dec 7,,
9-Nov-22,2022,SPB,SPB,BY,BY4,54.1,38,,,11,,,,hatched dec 8,,
9-Nov-22,2022,SPB,SPB,BY,BY5,52.5,35.3,,,11,,,,hatched dec 8,,
10-Nov-22,2022,SPB,SPB,BY,BY6,53.3,35.9,,,11,,,,hatched dec 8,,
12-Nov-22,2022,SPB,SPB,BY,BY7,53,36,,,11,,,,"cracked in nest, collected nov 27",,
12-Nov-22,2022,SPB,SPB,BY,BY8,56.8,38.3,,,11,,,,Hatched dec 9,,
14-Nov-22,2022,SPB,SPB,BY,BY9,53.7,36,,,11,,,,hacthed dec 10,,
14-Nov-22,2022,SPB,SPB,BY,BY10,56.5,37.5,,,11,,,,pipping dec 10,,
15-Nov-22,2022,SPB,SPB,BY,BY11,55.2,35.2,,,11,,,,pipping dec 10,,
11-Nov-22,2022,EP2,EPOINT2,BZ,,,,,,,,,,old nest,,
11-Nov-22,2022,M3 ,M3 RACE,CA,CA1,53.8,35.4,,,5,,,,,,
11-Nov-22,2022,M3 ,M3 RACE,CA,CA2,54.5,34.9,,,5,,,,,,
11-Nov-22,2022,M3 ,M3 RACE,CA,CA3,54.5,36.1,,,5,,,,,,
11-Nov-22,2022,M3 ,M3 RACE,CA,CA4,52.5,36.4,,,5,,,,,,
11-Nov-22,2022,M3 ,M3 RACE,CA,CA5,51.2,36,,,5,,,,,,
12-Nov-22,2022,CACT,CACT,CB,CB1,51.4,37.3,,,15,,,,gone nov 22,,
12-Nov-22,2022,CACT,CACT,CB,CB2,51.1,37.4,,,15,,,,rotten collected dec 11,,
12-Nov-22,2022,CACT,CACT,CB,CB3,48,35.9,,,15,,,,gone dec 10,,
12-Nov-22,2022,CACT,CACT,CB,CB4,51.3,36.4,,,15,,,,Hatched dec 7,,
12-Nov-22,2022,CACT,CACT,CB,CB5,51,37.4,,,15,,,,gone dec 2,,
12-Nov-22,2022,CACT,CACT,CB,CB6,51.3,34.8,,,15,,,,gone nov 6,,
12-Nov-22,2022,CACT,CACT,CB,CB7,51.6,35.3,,,15,,,,gone dec 2,,
12-Nov-22,2022,CACT,CACT,CB,CB8,50.1,37.1,,,15,,,,gone nov 17,,
12-Nov-22,2022,CACT,CACT,CB,CB9,50.8,37.1,,,15,,,,hatched dec 8,,
12-Nov-22,2022,CACT,CACT,CB,CB10,50.6,37.1,,,15,,,,gone dec 2,,
12-Nov-22,2022,CACT,CACT,CB,CB11,52.9,35.2,,,15,,,,hatched dec 10,,
12-Nov-22,2022,CACT,CACT,CB,CB12,50.1,35.7,,,15,,,,gone nov 12,,
14-Nov-22,2022,CACT,CACT,CB,CB13,50.8,35.9,,,15,,,,rotten collected dec 11,,
14-Nov-22,2022,CACT,CACT,CB,CB14,48.5,35.7,,,15,,,,gone nov 14,,
15-Nov-22,2022,CACT,CACT,CB,CB15,51.9,36.6,,,15,,,,gone nov 17,,
16-Nov-22,2022,TRIG,TRIG,CC,CC1,50.6,36.7,,,3,,,,cold,,
16-Nov-22,2022,TRIG,TRIG,CC,CC2,50.1,35.2,,,3,,,,cold,,
17-Nov-22,2022,TRIG,TRIG,CC,CC3,50.3,38.1,,,3,,,,cold,,
17-Nov-22,2022,TRIG,TRIG,CD,CD1,50.6,36.5,,,5,,,,,,
17-Nov-22,2022,TRIG,TRIG,CD,CD2,50.8,36,,,5,,,,,,
17-Nov-22,2022,TRIG,TRIG,CD,CD3,49.9,34.9,,,5,,,,,,
17-Nov-22,2022,TRIG,TRIG,CD,CD4,50.2,35.1,,,5,,,,,,
17-Nov-22,2022,TRIG,TRIG,CD,CD5,50,35.3,,,5,,,,,,
22-Nov-22,2022,SPB,SPB,CE,CE1,51.6,37.8,,,2,,,,Gone dec 3,,
22-Nov-22,2022,SPB,SPB,CE,CE2,55.3,37.6,,,2,,,,Gone dec 6,,
26-Nov-22,2022,NCST,NCST,CF,CF1,51.1,34.1,,,5,,,,,,
26-Nov-22,2022,NCST,NCST,CF,CF2,49.3,34.8,,,5,,,,,,
26-Nov-22,2022,NCST,NCST,CF,CF3,50.4,35.1,,,5,,,,,,
26-Nov-22,2022,NCST,NCST,CF,CF4,49.3,34.2,,,5,,,,,,
26-Nov-22,2022,NCST,NCST,CF,CF5,53,33,,,5,,,,,,
28-Nov-22,2022,TRIG,TRIG,CG,CG1,56.1,37.7,,,3,,,,,,
28-Nov-22,2022,TRIG,TRIG,CG,CG2,57.5,36.9,,,3,,,,,,
28-Nov-22,2022,TRIG,TRIG,CG,CG3,57.2,36.7,,,3,,,,"out of nest near runway november 30th, back in nest dec 1",,
28-Nov-22,2022,BACH,BACH,CH,CH1,51,37.2,,,5,,,,,,
28-Nov-22,2022,BACH,BACH,CH,CH2,52.9,36.8,,,5,,,,,,
28-Nov-22,2022,BACH,BACH,CH,CH3,50.4,37.9,,,5,,,,,,
28-Nov-22,2022,BACH,BACH,CH,CH4,50.5,37.6,,,5,,,,,,
28-Nov-22,2022,BACH,BACH,CH,CH5,48.6,36,,,5,,,,,,
28-Nov-22,2022,NPB,NPB,CI,CI1,52.7,36.6,,,8,,,,"Cold until egg 7, gone Dec 9",,
28-Nov-22,2022,NPB,NPB,CI,CI2,50,38.3,,,8,,,,"Cold until egg 7, gone Dec 9",,
28-Nov-22,2022,NPB,NPB,CI,CI3,52.4,37.2,,,8,,,,"Cold until egg 7, gone Dec 9",,
29-Nov-22,2022,NPB,NPB,CI,CI4,53.6,37.1,,,8,,,,"Cold until egg 7, gone Dec 9",,
2-Dec-22,2022,NPB,NPB,CI,CI5,53.1,36.1,,,8,,,,"Cold until egg 7, gone Dec 9",,
4-Dec-22,2022,NPB,NPB,CI,CI6,51.7,34.9,,,8,,,,"Cold until egg 7, gone Dec 9",,
5-Dec-22,2022,NPB,NPB,CI,CI7,50.9,34.3,,,8,,,,"Cold until egg 7, gone Dec 9",,
6-Dec-22,2022,NPB,NPB,CI,CI8,52.9,34.2,,,8,,,,gone Dec 7,,
3-Dec-22,2022,NPB,NPB,CJ,CJ1,45.8,32.2,,,5,,,,,,
3-Dec-22,2022,NPB,NPB,CJ,CJ2,46.7,31.1,,,5,,,,,,
3-Dec-22,2022,NPB,NPB,CJ,CJ3,47.8,32.1,,,5,,,,,,
3-Dec-22,2022,NPB,NPB,CJ,CJ4,43.8,31.8,,,5,,,,,,
3-Dec-22,2022,NPB,NPB,CJ,CJ5,45.9,32.4,,,5,,,,,,
3-Dec-22,2022,LOOK,LOOK,CK,CK1,49.1,35.9,,,9,,,,,,
6-Dec-22,2022,LOOK,LOOK,CK,CK2,51.6,36,,,9,,,,,,
6-Dec-22,2022,LOOK,LOOK,CK,CK3,48.4,35.2,,,9,,,,,,
7-Dec-22,2022,LOOK,LOOK,CK,CK4,51,35.7,,,9,,,,,,
7-Dec-22,2022,LOOK,LOOK,CK,CK5,51.4,35.9,,,9,,,,,,
8-Dec-22,2022,LOOK,LOOK,CK,CK6,51.6,35.8,,,9,,,,,,
8-Dec-22,2022,LOOK,LOOK,CK,CK7,51.7,36.2,,,9,,,,,,
9-Dec-22,2022,LOOK,LOOK,CK,CK8,51.7,35.8,,,9,,,,,,
9-Dec-22,2022,LOOK,LOOK,CK,CK9,51.8,35.2,,,9,,,,,,
5-Dec-22,2022,NCST,NCST,CL,CL1,51.3,36.6,,,8,,,,,,
5-Dec-22,2022,NCST,NCST,CL,CL2,51.2,37.1,,,8,,,,,,
5-Dec-22,2022,NCST,NCST,CL,CL3,51.7,36.9,,,8,,,,,,
5-Dec-22,2022,NCST,NCST,CL,CL4,48.1,37.1,,,8,,,,,,
6-Dec-22,2022,NCST,NCST,CL,CL5,52.4,37.3,,,8,,,,,,
6-Dec-22,2022,NCST,NCST,CL,CL6,52.7,36.8,,,8,,,,,,
7-Dec-22,2022,NCST,NCST,CL,CL7,51.5,37.3,,,8,,,,,,
8-Dec-22,2022,NCST,NCST,CL ,CL8,54.2,36.5,,,8,,,,,,
6-Dec-22,2022,NCST,NCST,CM,CM1,53,34.6,,,6,,,,,,
6-Dec-22,2022,NCST,NCST,CM,CM2,52,35.6,,,6,,,,,,
6-Dec-22,2022,NCST,NCST,CM,CM3,52.9,38.2,,,6,,,,,,
6-Dec-22,2022,NCST,NCST,CM,CM4,53.4,37.8,,,6,,,,,,
6-Dec-22,2022,NCST,NCST,CM,CM5,52.1,38.1,,,6,,,,,,
6-Dec-22,2022,NCST,NCST,CM,CM6,52.5,36.7,,,6,,,,,,
6-Dec-22,2022,NCVE,NCVE,CN,CN1,50.5,35.2,,,9,,,,3 females?,,
6-Dec-22,2022,NCVE,NCVE,CN,CN2,48.7,37.8,,,9,,,,3 females?,,
6-Dec-22,2022,NCVE,NCVE,CN,CN3,51.2,38.1,,,9,,,,3 females?,,
6-Dec-22,2022,NCVE,NCVE,CN,CN4,50.6,37.8,,,9,,,,3 females?,,
6-Dec-22,2022,NCVE,NCVE,CN,CN5,51,37.7,,,9,,,,3 females?,,
6-Dec-22,2022,NCVE,NCVE,CN,CN6,51.8,35.4,,,9,,,,3 females?,,
6-Dec-22,2022,NCVE,NCVE,CN,CN7,52,36.4,,,9,,,,3 females?,,
6-Dec-22,2022,NCVE,NCVE,CN,CN8,48.9,33.7,,,9,,,,3 females?,,
6-Dec-22,2022,NCVE,NCVE,CN,CN9,51.6,38,,,9,,,,3 females?,,
9-Dec-22,2022,CAMP,CAMP PARKING,CO,CO1,51.1,35.7,,,1,,,,,,
9-Dec-22,2022,DUNE,DUNE,CP,CP1,51.8,35.5,,,4,,,,,,
9-Dec-22,2022,DUNE,DUNE,CP,CP2,53.9,35.5,,,4,,,,,,
9-Dec-22,2022,DUNE,DUNE,CP,CP3,54.4,36.5,,,4,,,,,,
9-Dec-22,2022,DUNE,DUNE,CP,CP4,54.5,35.7,,,4,,,,,,
17-Dec-22,2022,NPB,NPB,CT,CT1,53.3,35.7,,,9,,,,,,
17-Dec-22,2022,NPB,NPB,CT,CT2,54.5,37.9,,,9,,,,,,
17-Dec-22,2022,NPB,NPB,CT,CT3,58,37.6,,,9,,,,,,
17-Dec-22,2022,NPB,NPB,CT,CT4,54.8,38.5,,,9,,,,,,
17-Dec-22,2022,NPB,NPB,CT,CT5,54.2,38.4,,,9,,,,,,
17-Dec-22,2022,NPB,NPB,CT,CT6,51.7,37.8,,,9,,,,,,
17-Dec-22,2022,NPB,NPB,CT,CT7,55.6,37.4,,,9,,,,,,
17-Dec-22,2022,NPB,NPB,CT,CT8,55,38,,,9,,,,,,
17-Dec-22,2022,NPB,NPB,CT,CT9,53,37.2,,,9,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU1,54.6,37.5,,,10,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU2,53.8,38.5,,,10,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU3,34.8,37.5,,,10,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU4,55,37.2,,,10,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU5,55.3,37.8,,,10,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU6,53.7,36.9,,,10,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU7,46.8,34.5,,,10,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU8,48.1,36.1,,,10,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU9,51.1,36.7,,,10,,,,,,
17-Dec-22,2022,NCST,NCST,CU,CU10,51.1,36,,,10,,,,,,
19-Aug-23,2023,RF,RF W,B,B1,54.33,37.05,,,2,,Y,,,,
19-Aug-23,2023,RF,RF W,B,B2,56.12,36.42,,,2,,Y,,,,
19-Aug-23,2023,SY2,SY2 N,C,C1,50.46,37.52,,,8,,Y,,,,
19-Aug-23,2023,SY2,SY2 N,C,C2,52.46,36.18,,,8,,Y,,,,
19-Aug-23,2023,SY2,SY2 N,C,C3,50.42,34.62,,,8,,Y,,,,
19-Aug-23,2023,SY2,SY2 N,C,C4,51.20,36.68,,,8,,Y,,,,
